Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
AC-P10-Tumor-SM-63B55	10	95351871	95445118	61	0.744014
AC-P10-Tumor-SM-63B55	10	95452488	96356870	200	0.000000
AC-P10-Tumor-SM-63B55	10	96443746	96829161	57	1.201795
AC-P10-Tumor-SM-63B55	10	97078191	98392816	310	0.000000
AC-P10-Tumor-SM-63B55	10	98405421	98469742	13	0.642514
AC-P10-Tumor-SM-63B55	10	98709054	99338157	282	0.000000
AC-P10-Tumor-SM-63B55	10	99341173	99358975	15	0.786027
AC-P10-Tumor-SM-63B55	10	99359573	101507149	332	0.000000
AC-P10-Tumor-SM-63B55	10	101514393	101604224	59	0.603193
AC-P10-Tumor-SM-63B55	10	101605541	104620153	1065	0.000000
AC-P10-Tumor-SM-63B55	10	104622683	104660459	23	0.696824
AC-P10-Tumor-SM-63B55	10	104679860	112654282	721	0.000000
AC-P10-Tumor-SM-63B55	10	112655847	114063072	77	0.473975
AC-P10-Tumor-SM-63B55	10	114136208	114925733	106	0.000000
AC-P10-Tumor-SM-63B55	10	115312951	115345699	22	0.695009
AC-P10-Tumor-SM-63B55	10	115348130	124273877	1305	0.000000
AC-P10-Tumor-SM-63B55	10	124384793	124692179	52	-0.316170
AC-P10-Tumor-SM-63B55	10	124697677	124802689	36	0.446792
AC-P10-Tumor-SM-63B55	10	124804003	135216279	1051	0.000000
AC-P10-Tumor-SM-63B55	11	193913	1955677	930	0.000000
AC-P10-Tumor-SM-63B55	11	1955887	2417202	107	0.516766
AC-P10-Tumor-SM-63B55	11	2417946	6432579	615	0.000000
AC-P10-Tumor-SM-63B55	11	6452702	6461962	16	0.953492
AC-P10-Tumor-SM-63B55	11	6470412	27016711	2490	0.000000
AC-P10-Tumor-SM-63B55	11	27077198	27393247	26	0.404543
AC-P10-Tumor-SM-63B55	11	27393947	27407017	23	1.022307
AC-P10-Tumor-SM-63B55	11	27412714	34219087	592	0.000000
AC-P10-Tumor-SM-63B55	11	34226239	34527302	39	0.794211
AC-P10-Tumor-SM-63B55	11	34904365	34991835	22	0.317964
AC-P10-Tumor-SM-63B55	11	34999731	35250882	40	-0.363475
AC-P10-Tumor-SM-63B55	11	35282514	35339065	18	0.608582
AC-P10-Tumor-SM-63B55	11	35454442	45926387	406	0.000000
AC-P10-Tumor-SM-63B55	11	45926594	45949146	53	0.425149
AC-P10-Tumor-SM-63B55	11	45949622	46727415	245	0.000000
AC-P10-Tumor-SM-63B55	11	46742099	46773086	35	0.643512
AC-P10-Tumor-SM-63B55	11	46775049	49176046	779	0.000000
AC-P10-Tumor-SM-63B55	11	49178361	49214448	20	1.355887
AC-P10-Tumor-SM-63B55	11	49227726	56954956	47	0.000000
AC-P10-Tumor-SM-63B55	11	57068076	57098403	34	0.356287
AC-P10-Tumor-SM-63B55	11	57099365	57155008	44	0.000000
AC-P10-Tumor-SM-63B55	11	57156183	57413545	107	0.526347
AC-P10-Tumor-SM-63B55	11	57413880	58343247	125	0.000000
AC-P10-Tumor-SM-63B55	11	58477643	58723502	31	0.967464
AC-P10-Tumor-SM-63B55	11	58893777	61249902	643	0.000000
AC-P10-Tumor-SM-63B55	11	61250282	61295659	29	0.525548
AC-P10-Tumor-SM-63B55	11	61300598	61508823	40	-0.378246
AC-P10-Tumor-SM-63B55	11	61511963	61553348	51	0.000000
AC-P10-Tumor-SM-63B55	11	61563978	61625004	41	0.333932
AC-P10-Tumor-SM-63B55	11	61630543	62371675	247	0.000000
AC-P10-Tumor-SM-63B55	11	62372654	62379070	29	0.399401
AC-P10-Tumor-SM-63B55	11	62381345	62951291	375	0.000000
AC-P10-Tumor-SM-63B55	11	62984956	63174185	40	0.961276
AC-P10-Tumor-SM-63B55	11	63175694	66360488	1368	0.000000
AC-P10-Tumor-SM-63B55	11	66366726	66384530	12	0.413173
AC-P10-Tumor-SM-63B55	11	66393151	66444552	11	0.000000
AC-P10-Tumor-SM-63B55	11	66453577	66488713	65	0.456742
AC-P10-Tumor-SM-63B55	11	66555740	66638365	67	0.000000
AC-P10-Tumor-SM-63B55	11	66638670	66812186	17	0.634131
AC-P10-Tumor-SM-63B55	11	66816230	74800760	1808	0.000000
AC-P10-Tumor-SM-63B55	11	74873832	74915627	25	1.343711
AC-P10-Tumor-SM-63B55	11	74977320	75442333	115	0.000000
AC-P10-Tumor-SM-63B55	11	75495793	75509476	11	1.320158
AC-P10-Tumor-SM-63B55	11	75563047	76869476	152	0.000000
AC-P10-Tumor-SM-63B55	11	76870569	77034407	103	0.523752
AC-P10-Tumor-SM-63B55	11	77036421	89060046	697	0.000000
AC-P10-Tumor-SM-63B55	11	89069115	89223723	28	0.471194
AC-P10-Tumor-SM-63B55	11	89402673	89421844	11	1.415767
AC-P10-Tumor-SM-63B55	11	89424316	94353312	315	0.000000
AC-P10-Tumor-SM-63B55	11	94528326	94598025	17	0.737724
AC-P10-Tumor-SM-63B55	11	94599333	111487085	1232	0.000000
AC-P10-Tumor-SM-63B55	11	111491128	111711534	73	0.547235
AC-P10-Tumor-SM-63B55	11	111715448	118380835	1193	0.000000
AC-P10-Tumor-SM-63B55	11	118390509	118423052	41	0.577045
AC-P10-Tumor-SM-63B55	11	118425304	118890965	202	0.000000
AC-P10-Tumor-SM-63B55	11	118892598	118898582	14	0.803991
AC-P10-Tumor-SM-63B55	11	118916368	121174296	593	0.000000
AC-P10-Tumor-SM-63B55	11	121175204	121495988	97	0.465069
AC-P10-Tumor-SM-63B55	11	121498478	123465546	113	0.000000
AC-P10-Tumor-SM-63B55	11	123476186	123489064	17	-0.610378
AC-P10-Tumor-SM-63B55	11	123509034	124748027	213	0.000000
AC-P10-Tumor-SM-63B55	11	124748332	124757397	23	0.646506
AC-P10-Tumor-SM-63B55	11	124761460	130064185	674	0.000000
AC-P10-Tumor-SM-63B55	11	130064634	130343718	62	-0.307587
AC-P10-Tumor-SM-63B55	11	130748451	134134856	207	0.000000
AC-P10-Tumor-SM-63B55	12	922806	2113599	183	0.000000
AC-P10-Tumor-SM-63B55	12	2224713	2791844	83	-0.387028
AC-P10-Tumor-SM-63B55	12	2906450	3939183	178	0.000000
AC-P10-Tumor-SM-63B55	12	4383403	4488750	25	-0.411377
AC-P10-Tumor-SM-63B55	12	4543559	6833986	686	0.000000
AC-P10-Tumor-SM-63B55	12	6858150	6923468	40	0.319960
AC-P10-Tumor-SM-63B55	12	6924160	7092702	253	0.000000
AC-P10-Tumor-SM-63B55	12	7169988	7344298	91	0.872454
AC-P10-Tumor-SM-63B55	12	7354439	7593844	65	0.000000
AC-P10-Tumor-SM-63B55	12	7596725	7654060	28	0.778043
AC-P10-Tumor-SM-63B55	12	7802294	9162135	255	0.000000
AC-P10-Tumor-SM-63B55	12	9222409	9360939	133	0.868462
AC-P10-Tumor-SM-63B55	12	9392147	21172314	925	0.000000
AC-P10-Tumor-SM-63B55	12	21175930	21526367	71	0.734131
AC-P10-Tumor-SM-63B55	12	21531362	21695527	85	0.000000
AC-P10-Tumor-SM-63B55	12	21711249	21757528	21	1.428541
AC-P10-Tumor-SM-63B55	12	21788645	21807607	13	0.000000
AC-P10-Tumor-SM-63B55	12	21919559	22068846	72	0.790019
AC-P10-Tumor-SM-63B55	12	22070039	46765078	1771	0.000000
AC-P10-Tumor-SM-63B55	12	47163213	47186856	23	1.097803
AC-P10-Tumor-SM-63B55	12	47628845	51901222	1594	0.000000
AC-P10-Tumor-SM-63B55	12	52056877	52216197	53	0.383033
AC-P10-Tumor-SM-63B55	12	52306257	53591449	424	0.000000
AC-P10-Tumor-SM-63B55	12	53594229	53663871	25	-0.346709
AC-P10-Tumor-SM-63B55	12	53664268	56232520	760	0.000000
AC-P10-Tumor-SM-63B55	12	56233527	56355518	71	-0.359283
AC-P10-Tumor-SM-63B55	12	56359797	56437940	54	0.000000
AC-P10-Tumor-SM-63B55	12	56477688	56488342	23	0.497604
AC-P10-Tumor-SM-63B55	12	56489096	56862462	481	0.000000
AC-P10-Tumor-SM-63B55	12	56863363	56874173	31	0.787898
AC-P10-Tumor-SM-63B55	12	56915875	57140638	157	0.000000
AC-P10-Tumor-SM-63B55	12	57167951	57328047	13	0.817564
AC-P10-Tumor-SM-63B55	12	57390210	57472530	82	0.000000
AC-P10-Tumor-SM-63B55	12	57485783	57550068	60	0.385628
AC-P10-Tumor-SM-63B55	12	57552423	57606340	145	0.000000
AC-P10-Tumor-SM-63B55	12	57619532	57859710	95	0.390618
AC-P10-Tumor-SM-63B55	12	57860174	62902262	615	0.000000
AC-P10-Tumor-SM-63B55	12	62919002	62943612	27	0.637416
AC-P10-Tumor-SM-63B55	12	62946956	69141822	597	0.000000
AC-P10-Tumor-SM-63B55	12	69145972	69652876	55	0.315369
AC-P10-Tumor-SM-63B55	12	69653325	70794118	138	0.000000
AC-P10-Tumor-SM-63B55	12	70824435	71148373	87	-0.308982
AC-P10-Tumor-SM-63B55	12	71155408	72335515	175	0.000000
AC-P10-Tumor-SM-63B55	12	72338259	72416276	13	0.559880
AC-P10-Tumor-SM-63B55	12	72425173	80764469	511	0.000000
AC-P10-Tumor-SM-63B55	12	81102019	81648703	47	0.537325
AC-P10-Tumor-SM-63B55	12	81675229	96288926	891	0.000000
AC-P10-Tumor-SM-63B55	12	96330249	96389690	60	1.150897
AC-P10-Tumor-SM-63B55	12	96394886	96418327	31	0.414371
AC-P10-Tumor-SM-63B55	12	96421344	100601566	306	0.000000
AC-P10-Tumor-SM-63B55	12	100603988	100613926	11	0.734530
AC-P10-Tumor-SM-63B55	12	100617695	100904923	62	0.000000
AC-P10-Tumor-SM-63B55	12	100926378	100957269	13	0.612774
AC-P10-Tumor-SM-63B55	12	100994330	101491725	51	-0.340920
AC-P10-Tumor-SM-63B55	12	101493500	102796346	378	0.000000
AC-P10-Tumor-SM-63B55	12	102811781	103352735	39	1.339719
AC-P10-Tumor-SM-63B55	12	103696337	109246456	893	0.000000
AC-P10-Tumor-SM-63B55	12	109278978	109687911	100	0.449579
AC-P10-Tumor-SM-63B55	12	109690965	109994943	157	0.000000
AC-P10-Tumor-SM-63B55	12	109998911	110032988	30	0.577245
AC-P10-Tumor-SM-63B55	12	110034384	111353596	408	0.000000
AC-P10-Tumor-SM-63B55	12	111358335	111884839	53	0.412574
AC-P10-Tumor-SM-63B55	12	111885025	122285122	1938	0.000000
AC-P10-Tumor-SM-63B55	12	122286984	122296621	15	0.889747
AC-P10-Tumor-SM-63B55	12	122337753	123472450	547	0.000000
AC-P10-Tumor-SM-63B55	12	123472899	123679150	63	0.449101
AC-P10-Tumor-SM-63B55	12	123686868	133779461	917	0.000000
AC-P10-Tumor-SM-63B55	13	19748301	46658480	2450	0.000000
AC-P10-Tumor-SM-63B55	13	46661957	46718657	14	1.407583
AC-P10-Tumor-SM-63B55	13	46721240	93518694	1441	0.000000
AC-P10-Tumor-SM-63B55	13	93879871	95050897	15	0.776247
AC-P10-Tumor-SM-63B55	13	95055473	109540827	1084	0.000000
AC-P10-Tumor-SM-63B55	13	109550483	110438402	48	0.396083
AC-P10-Tumor-SM-63B55	13	110804855	113744198	451	0.000000
AC-P10-Tumor-SM-63B55	13	113768092	113814493	30	0.712374
AC-P10-Tumor-SM-63B55	13	113818960	114897966	166	0.000000
AC-P10-Tumor-SM-63B55	14	20502919	21469740	245	0.000000
AC-P10-Tumor-SM-63B55	14	21485923	21526518	41	0.451691
AC-P10-Tumor-SM-63B55	14	21541403	23528685	494	0.000000
AC-P10-Tumor-SM-63B55	14	23530395	23538828	19	0.335526
AC-P10-Tumor-SM-63B55	14	23559844	24525000	365	0.000000
AC-P10-Tumor-SM-63B55	14	24525604	24572101	105	0.550498
AC-P10-Tumor-SM-63B55	14	24572466	37194884	1249	0.000000
AC-P10-Tumor-SM-63B55	14	37736376	38679772	45	0.527728
AC-P10-Tumor-SM-63B55	14	38725229	39621045	51	0.000000
AC-P10-Tumor-SM-63B55	14	39628756	39722455	33	0.434528
AC-P10-Tumor-SM-63B55	14	39746271	51259601	715	0.000000
AC-P10-Tumor-SM-63B55	14	51288776	51411123	65	0.391802
AC-P10-Tumor-SM-63B55	14	51446269	53185758	218	0.000000
AC-P10-Tumor-SM-63B55	14	53187701	53417288	62	0.493213
AC-P10-Tumor-SM-63B55	14	53513669	55243260	103	0.000000
AC-P10-Tumor-SM-63B55	14	55251340	55408410	12	0.920558
AC-P10-Tumor-SM-63B55	14	55411190	64574327	1027	0.000000
AC-P10-Tumor-SM-63B55	14	64580291	64593527	13	0.514967
AC-P10-Tumor-SM-63B55	14	64595273	64855188	108	0.000000
AC-P10-Tumor-SM-63B55	14	64877869	64921595	47	0.474648
AC-P10-Tumor-SM-63B55	14	64925023	65392800	141	0.000000
AC-P10-Tumor-SM-63B55	14	65398950	65417871	12	0.780436
AC-P10-Tumor-SM-63B55	14	65418383	70235393	547	0.000000
AC-P10-Tumor-SM-63B55	14	70235615	70527658	52	0.577642
AC-P10-Tumor-SM-63B55	14	70530648	71064496	39	0.000000
AC-P10-Tumor-SM-63B55	14	71134463	71267799	25	0.638520
AC-P10-Tumor-SM-63B55	14	71413842	92278891	2301	0.000000
AC-P10-Tumor-SM-63B55	14	92336731	92357683	11	0.710977
AC-P10-Tumor-SM-63B55	14	92361418	94741860	489	0.000000
AC-P10-Tumor-SM-63B55	14	94750495	95108237	79	1.522353
AC-P10-Tumor-SM-63B55	14	95110076	95658071	53	0.000000
AC-P10-Tumor-SM-63B55	14	95663033	95918722	41	0.690618
AC-P10-Tumor-SM-63B55	14	95922063	105996133	1748	0.000000
AC-P10-Tumor-SM-63B55	15	23810928	34646075	815	0.000000
AC-P10-Tumor-SM-63B55	15	34646935	34656509	26	-0.485628
AC-P10-Tumor-SM-63B55	15	34657431	40675525	573	0.000000
AC-P10-Tumor-SM-63B55	15	40678697	40708563	33	0.468662
AC-P10-Tumor-SM-63B55	15	40710464	41105102	135	0.000000
AC-P10-Tumor-SM-63B55	15	41106011	41165701	33	-0.335773
AC-P10-Tumor-SM-63B55	15	41165942	42154490	561	0.000000
AC-P10-Tumor-SM-63B55	15	42156016	42178564	38	0.499997
AC-P10-Tumor-SM-63B55	15	42185259	45968510	1403	0.000000
AC-P10-Tumor-SM-63B55	15	45974861	48539213	112	-0.325969
AC-P10-Tumor-SM-63B55	15	48541873	52970218	1112	0.000000
AC-P10-Tumor-SM-63B55	15	53050046	54015107	39	0.976446
AC-P10-Tumor-SM-63B55	15	54308083	57574787	392	0.000000
AC-P10-Tumor-SM-63B55	15	57808976	57835979	14	0.661875
AC-P10-Tumor-SM-63B55	15	57839690	58306481	54	0.000000
AC-P10-Tumor-SM-63B55	15	58430877	58476336	11	1.240116
AC-P10-Tumor-SM-63B55	15	58830718	74337351	2704	0.000000
AC-P10-Tumor-SM-63B55	15	74363380	74427335	35	0.704590
AC-P10-Tumor-SM-63B55	15	74468488	75013117	174	0.000000
AC-P10-Tumor-SM-63B55	15	75013396	75044590	17	1.598002
AC-P10-Tumor-SM-63B55	15	75047431	80445479	948	0.000000
AC-P10-Tumor-SM-63B55	15	80450514	80473503	23	0.949298
AC-P10-Tumor-SM-63B55	15	80478553	84287041	465	0.000000
AC-P10-Tumor-SM-63B55	15	84373262	84683478	40	0.463525
AC-P10-Tumor-SM-63B55	15	84690347	86259156	181	0.000000
AC-P10-Tumor-SM-63B55	15	86260635	86278863	23	0.375845
AC-P10-Tumor-SM-63B55	15	86279367	90320514	459	0.000000
AC-P10-Tumor-SM-63B55	15	90321567	90349816	40	0.350895
AC-P10-Tumor-SM-63B55	15	90380956	91358511	235	0.000000
AC-P10-Tumor-SM-63B55	15	91419585	91432675	37	0.502192
AC-P10-Tumor-SM-63B55	15	91432868	101826008	624	0.000000
AC-P10-Tumor-SM-63B55	15	101827217	102500799	29	0.640002
AC-P10-Tumor-SM-63B55	16	667206	2168465	1111	0.000000
AC-P10-Tumor-SM-63B55	16	2201613	2215939	13	0.505479
AC-P10-Tumor-SM-63B55	16	2222377	2498981	228	0.000000
AC-P10-Tumor-SM-63B55	16	2499465	2523506	41	0.554490
AC-P10-Tumor-SM-63B55	16	2577988	4707366	689	0.000000
AC-P10-Tumor-SM-63B55	16	4714778	4733272	19	0.860877
AC-P10-Tumor-SM-63B55	16	4745182	8738584	347	0.000000
AC-P10-Tumor-SM-63B55	16	8839957	8905572	43	0.620558
AC-P10-Tumor-SM-63B55	16	8906965	10274270	24	0.000000
AC-P10-Tumor-SM-63B55	16	10525314	10626951	21	0.398203
AC-P10-Tumor-SM-63B55	16	10631933	19278400	623	0.000000
AC-P10-Tumor-SM-63B55	16	19452150	19543868	54	-0.392218
AC-P10-Tumor-SM-63B55	16	19548911	20387525	173	0.000000
AC-P10-Tumor-SM-63B55	16	20396175	20638640	43	0.879041
AC-P10-Tumor-SM-63B55	16	20648164	21222870	285	0.000000
AC-P10-Tumor-SM-63B55	16	21245224	21281214	13	1.035314
AC-P10-Tumor-SM-63B55	16	21288907	23098509	17	0.000000
AC-P10-Tumor-SM-63B55	16	23099158	23119506	12	1.013358
AC-P10-Tumor-SM-63B55	16	23197911	46774061	1705	0.000000
AC-P10-Tumor-SM-63B55	16	46782107	46962911	30	0.532734
AC-P10-Tumor-SM-63B55	16	46991134	47005869	15	0.000000
AC-P10-Tumor-SM-63B55	16	47117714	47399782	39	-0.345311
AC-P10-Tumor-SM-63B55	16	47462811	48231980	146	0.000000
AC-P10-Tumor-SM-63B55	16	48232188	48265834	28	0.701796
AC-P10-Tumor-SM-63B55	16	48286278	50830421	282	0.000000
AC-P10-Tumor-SM-63B55	16	51098427	52502486	22	0.984230
AC-P10-Tumor-SM-63B55	16	53243394	55735848	296	0.000000
AC-P10-Tumor-SM-63B55	16	55736260	56468743	84	0.375648
AC-P10-Tumor-SM-63B55	16	56473660	56643268	84	0.000000
AC-P10-Tumor-SM-63B55	16	56659793	56717963	46	0.387425
AC-P10-Tumor-SM-63B55	16	56782340	57697496	481	0.000000
AC-P10-Tumor-SM-63B55	16	57707382	57738948	31	0.771855
AC-P10-Tumor-SM-63B55	16	57741592	58589814	370	0.000000
AC-P10-Tumor-SM-63B55	16	58590899	58757808	72	0.315239
AC-P10-Tumor-SM-63B55	16	61688007	66967969	270	0.000000
AC-P10-Tumor-SM-63B55	16	66969616	67208959	162	0.379041
AC-P10-Tumor-SM-63B55	16	67210880	71571743	1647	0.000000
AC-P10-Tumor-SM-63B55	16	71602189	71610320	21	1.820756
AC-P10-Tumor-SM-63B55	16	71663399	72046163	119	0.000000
AC-P10-Tumor-SM-63B55	16	72048573	72090142	17	1.978840
AC-P10-Tumor-SM-63B55	16	72090530	74640994	191	0.000000
AC-P10-Tumor-SM-63B55	16	74657971	74670477	11	0.874450
AC-P10-Tumor-SM-63B55	16	74678353	87795648	882	0.000000
AC-P10-Tumor-SM-63B55	16	87866633	87938512	29	0.940917
AC-P10-Tumor-SM-63B55	16	88014735	89383429	35	0.000000
AC-P10-Tumor-SM-63B55	17	982568	1340451	30	0.000000
AC-P10-Tumor-SM-63B55	17	1359413	1371792	14	0.873252
AC-P10-Tumor-SM-63B55	17	1374443	1637512	240	0.000000
AC-P10-Tumor-SM-63B55	17	1639013	1657830	16	0.935528
AC-P10-Tumor-SM-63B55	17	1673346	3779718	477	0.000000
AC-P10-Tumor-SM-63B55	17	3785666	3831623	43	-0.520558
AC-P10-Tumor-SM-63B55	17	3838573	4607406	300	0.000000
AC-P10-Tumor-SM-63B55	17	4619330	4637949	33	0.561277
AC-P10-Tumor-SM-63B55	17	4638805	6547981	716	0.000000
AC-P10-Tumor-SM-63B55	17	6553400	6610477	21	1.579639
AC-P10-Tumor-SM-63B55	17	6659431	6733697	32	0.443712
AC-P10-Tumor-SM-63B55	17	6901911	6940191	61	0.000000
AC-P10-Tumor-SM-63B55	17	6942210	7094677	42	0.623481
AC-P10-Tumor-SM-63B55	17	7095321	7158124	131	0.000000
AC-P10-Tumor-SM-63B55	17	7160359	7165364	14	0.539520
AC-P10-Tumor-SM-63B55	17	7186682	7507223	444	0.000000
AC-P10-Tumor-SM-63B55	17	7529934	7535335	25	1.120557
AC-P10-Tumor-SM-63B55	17	7536279	17965291	2276	0.000000
AC-P10-Tumor-SM-63B55	17	17997289	18047908	78	0.534730
AC-P10-Tumor-SM-63B55	17	18049423	19445809	362	0.000000
AC-P10-Tumor-SM-63B55	17	19451448	19610076	66	0.854490
AC-P10-Tumor-SM-63B55	17	19611822	26449758	321	0.000000
AC-P10-Tumor-SM-63B55	17	26495683	26691977	79	0.372255
AC-P10-Tumor-SM-63B55	17	26694504	26697226	15	1.556086
AC-P10-Tumor-SM-63B55	17	26711588	26818872	35	0.372255
AC-P10-Tumor-SM-63B55	17	26820809	27309057	511	0.000000
AC-P10-Tumor-SM-63B55	17	27370359	27493958	99	0.580039
AC-P10-Tumor-SM-63B55	17	27576226	38818298	2698	0.000000
AC-P10-Tumor-SM-63B55	17	38821353	38859947	16	0.543512
AC-P10-Tumor-SM-63B55	17	38904640	39597175	211	0.000000
AC-P10-Tumor-SM-63B55	17	39619304	39780763	92	-0.416766
AC-P10-Tumor-SM-63B55	17	39846195	41004962	856	0.000000
AC-P10-Tumor-SM-63B55	17	41006752	41063445	14	1.308581
AC-P10-Tumor-SM-63B55	17	41102747	45821911	1300	0.000000
AC-P10-Tumor-SM-63B55	17	45822734	45904149	45	-0.519361
AC-P10-Tumor-SM-63B55	17	45904572	48245382	604	0.000000
AC-P10-Tumor-SM-63B55	17	48246617	48274033	81	-0.410581
AC-P10-Tumor-SM-63B55	17	48274426	48470260	75	0.000000
AC-P10-Tumor-SM-63B55	17	48474680	48557447	45	0.511177
AC-P10-Tumor-SM-63B55	17	48559819	56584682	913	0.000000
AC-P10-Tumor-SM-63B55	17	56585637	56590304	11	0.568862
AC-P10-Tumor-SM-63B55	17	56593945	66522055	2015	0.000000
AC-P10-Tumor-SM-63B55	17	66524043	67273985	354	0.524557
AC-P10-Tumor-SM-63B55	17	67280215	73494805	602	0.000000
AC-P10-Tumor-SM-63B55	17	73495165	73560590	76	0.362674
AC-P10-Tumor-SM-63B55	17	73564776	73956458	377	0.000000
AC-P10-Tumor-SM-63B55	17	73969868	74001506	19	0.447287
AC-P10-Tumor-SM-63B55	17	74006626	81052322	2266	0.000000
AC-P10-Tumor-SM-63B55	18	331666	2920437	53	0.000000
AC-P10-Tumor-SM-63B55	18	2920881	3457940	125	0.362275
AC-P10-Tumor-SM-63B55	18	3502645	24497316	1485	0.000000
AC-P10-Tumor-SM-63B55	18	24722775	25727750	31	0.835528
AC-P10-Tumor-SM-63B55	18	27878926	33716342	535	0.000000
AC-P10-Tumor-SM-63B55	18	33718391	33780289	45	0.519902
AC-P10-Tumor-SM-63B55	18	33783154	47088777	601	0.000000
AC-P10-Tumor-SM-63B55	18	47311723	47581750	94	0.398003
AC-P10-Tumor-SM-63B55	18	47753981	77108198	1384	0.000000
AC-P10-Tumor-SM-63B55	19	72110	1369647	676	0.000000
AC-P10-Tumor-SM-63B55	19	1376577	1399196	23	0.797803
AC-P10-Tumor-SM-63B55	19	1422397	4117629	1257	0.000000
AC-P10-Tumor-SM-63B55	19	4155026	4171174	13	0.845508
AC-P10-Tumor-SM-63B55	19	4171478	4405961	206	0.000000
AC-P10-Tumor-SM-63B55	19	4676576	4705982	36	0.592814
AC-P10-Tumor-SM-63B55	19	4770791	6591015	664	0.000000
AC-P10-Tumor-SM-63B55	19	6667167	6730397	78	1.736924
AC-P10-Tumor-SM-63B55	19	6731124	6735717	25	0.363872
AC-P10-Tumor-SM-63B55	19	6736724	6857120	103	0.000000
AC-P10-Tumor-SM-63B55	19	7117065	7184650	40	0.499401
AC-P10-Tumor-SM-63B55	19	7267909	7673152	163	0.000000
AC-P10-Tumor-SM-63B55	19	7675503	7686185	31	0.699600
AC-P10-Tumor-SM-63B55	19	7687332	10132116	1086	0.000000
AC-P10-Tumor-SM-63B55	19	10132427	10204558	43	0.601995
AC-P10-Tumor-SM-63B55	19	10205616	10445460	228	0.000000
AC-P10-Tumor-SM-63B55	19	10446031	10464912	15	0.749300
AC-P10-Tumor-SM-63B55	19	10465287	14015707	1725	0.000000
AC-P10-Tumor-SM-63B55	19	14020773	14029632	15	0.505586
AC-P10-Tumor-SM-63B55	19	14030766	14237051	170	0.000000
AC-P10-Tumor-SM-63B55	19	14262429	14268866	21	-0.349301
AC-P10-Tumor-SM-63B55	19	14269366	14499632	29	0.000000
AC-P10-Tumor-SM-63B55	19	14501893	14519766	35	-0.359481
AC-P10-Tumor-SM-63B55	19	14568954	15534048	390	0.000000
AC-P10-Tumor-SM-63B55	19	15535191	16060770	167	0.306187
AC-P10-Tumor-SM-63B55	19	16178548	18100652	1006	0.000000
AC-P10-Tumor-SM-63B55	19	18119395	18273318	119	0.325349
AC-P10-Tumor-SM-63B55	19	18273959	19154885	483	0.000000
AC-P10-Tumor-SM-63B55	19	19163006	19221687	25	0.756686
AC-P10-Tumor-SM-63B55	19	19231672	33666480	815	0.000000
AC-P10-Tumor-SM-63B55	19	33687685	34003684	64	0.481437
AC-P10-Tumor-SM-63B55	19	34180299	35524645	239	0.000000
AC-P10-Tumor-SM-63B55	19	35530164	35556938	21	1.024749
AC-P10-Tumor-SM-63B55	19	35610322	35617923	17	0.000000
AC-P10-Tumor-SM-63B55	19	35631046	35803218	92	0.570616
AC-P10-Tumor-SM-63B55	19	35804359	41313458	2472	0.000000
AC-P10-Tumor-SM-63B55	19	41518201	41628040	34	0.336524
AC-P10-Tumor-SM-63B55	19	41628870	42181433	192	0.000000
AC-P10-Tumor-SM-63B55	19	42187996	42231238	16	-0.354491
AC-P10-Tumor-SM-63B55	19	42301882	45406428	953	0.000000
AC-P10-Tumor-SM-63B55	19	45409926	45452119	21	1.236725
AC-P10-Tumor-SM-63B55	19	45465334	45681478	104	0.000000
AC-P10-Tumor-SM-63B55	19	45716617	45822973	59	0.348902
AC-P10-Tumor-SM-63B55	19	45909953	49228219	1158	0.000000
AC-P10-Tumor-SM-63B55	19	49230147	49364760	108	0.514171
AC-P10-Tumor-SM-63B55	19	49368869	49705400	284	0.000000
AC-P10-Tumor-SM-63B55	19	49713664	49858678	61	0.380838
AC-P10-Tumor-SM-63B55	19	49862758	53058881	1222	0.000000
AC-P10-Tumor-SM-63B55	19	53077417	53901283	35	-0.334331
AC-P10-Tumor-SM-63B55	19	54377754	56297239	881	0.000000
AC-P10-Tumor-SM-63B55	19	56300345	56329542	13	0.603991
AC-P10-Tumor-SM-63B55	19	56363728	58806904	435	0.000000
AC-P10-Tumor-SM-63B55	19	58846573	58869003	16	1.260138
AC-P10-Tumor-SM-63B55	20	464603	2552917	203	0.000000
AC-P10-Tumor-SM-63B55	20	2560704	2634041	33	-0.309181
AC-P10-Tumor-SM-63B55	20	2634932	2778939	75	0.000000
AC-P10-Tumor-SM-63B55	20	2779185	2819394	17	-0.301796
AC-P10-Tumor-SM-63B55	20	2819730	3016589	92	0.000000
AC-P10-Tumor-SM-63B55	20	3017937	3052926	21	0.458482
AC-P10-Tumor-SM-63B55	20	3065322	5155927	420	0.000000
AC-P10-Tumor-SM-63B55	20	5157393	5261132	20	0.435528
AC-P10-Tumor-SM-63B55	20	5283384	5968006	70	0.000000
AC-P10-Tumor-SM-63B55	20	5990560	6025328	11	0.537325
AC-P10-Tumor-SM-63B55	20	6031631	6759738	37	0.000000
AC-P10-Tumor-SM-63B55	20	7864312	7963270	16	0.927743
AC-P10-Tumor-SM-63B55	20	7964506	36954836	3499	0.000000
AC-P10-Tumor-SM-63B55	20	36959494	37005313	36	0.999600
AC-P10-Tumor-SM-63B55	20	37053980	42195173	479	0.000000
AC-P10-Tumor-SM-63B55	20	42196364	42213658	19	0.648502
AC-P10-Tumor-SM-63B55	20	42223459	42979434	120	0.000000
